filename,date,timestamp,total_pixels,analysis_pixels,water_pixels,water_pct_of_analysis,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,analysis_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2023-06-21.tif,2023-06-21,2023-06-21,24141920,1564550,74812,4.781694416924994,0.30988421799094684,0.0,-0.48748576641082764,0.40390104055404663,-0.077738918364048,0.06662198156118393,14.08095,0.673308,80994,6182,7.632664147961577,6665,1602,1119,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-21_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-21_ndwi.tif
2023-08-27.tif,2023-08-27,2023-08-27,24141920,1564550,65862,4.209644945831069,0.2728117730487053,0.0,-0.6564157009124756,0.9421221613883972,-0.06460697948932648,0.07140997797250748,14.08095,0.592758,88559,22697,25.62924152260075,22766,1748,1679,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-08-27_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-08-27_ndwi.tif
2023-08-30.tif,2023-08-30,2023-08-30,24141920,1564550,321002,20.517209421239333,1.3296456951228404,0.0,-0.8965011239051819,0.8672133088111877,-0.16351920366287231,0.24090370535850525,14.08095,2.889018,347203,26201,7.546305763487067,42125,20584,4660,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-08-30_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-08-30_ndwi.tif
2023-08-31.tif,2023-08-31,2023-08-31,24137280,1564440,59527,3.805003707396896,0.24661850879635153,0.0,-0.660283088684082,0.6868582963943481,-0.07312986999750137,0.06754306703805923,14.07996,0.535743,76497,16970,22.183876491888572,17643,2048,1375,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-08-31_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-08-31_ndwi.tif
2023-09-02.tif,2023-09-02,2023-09-02,24141920,1564550,90629,5.79265603528171,0.3754009623095429,0.0,-0.6576496958732605,0.7966101765632629,-0.05487117916345596,0.0737309530377388,14.08095,0.815661,131530,40901,31.09632783395423,44129,4531,1303,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-02_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-02_ndwi.tif
2023-09-14.tif,2023-09-14,2023-09-14,24141920,1564550,51494,3.29129781726375,0.21329703685539508,0.0,-0.6678023934364319,0.5226536989212036,-0.09486044943332672,0.07182720303535461,14.08095,0.463446,57890,6396,11.048540335118329,7418,2054,1032,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-14_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-14_ndwi.tif
2023-09-16.tif,2023-09-16,2023-09-16,24141920,1564550,52937,3.383528810201016,0.21927419194496545,0.0,-0.6350892186164856,0.6089109182357788,-0.07388629019260406,0.06792899966239929,14.08095,0.476433,64076,11139,17.384043947811975,11507,1346,978,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-16_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-16_ndwi.tif
2023-09-17.tif,2023-09-17,2023-09-17,24141920,1564550,79431,5.076923076923077,0.3290169133192389,0.0,-0.6244388818740845,0.7105517983436584,-0.04467706009745598,0.0696943923830986,14.08095,0.714879,134517,55086,40.950957871495795,57506,4888,2468,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-17_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-17_ndwi.tif
2023-09-26.tif,2023-09-26,2023-09-26,24141920,1564550,49089,3.1375794957016394,0.20333511170611118,0.0,-0.5744069218635559,0.5070475935935974,-0.06229512393474579,0.06331825256347656,14.08095,0.441801,66173,17084,25.817176189684613,17199,1881,1766,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-26_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-26_ndwi.tif
2023-09-27.tif,2023-09-27,2023-09-27,24141920,1564550,59075,3.775846089930012,0.2446988474818904,0.0,-0.5859134793281555,0.6793456077575684,-0.06472468376159668,0.06862090528011322,14.08095,0.531675,96220,37145,38.60424028268551,39401,3988,1732,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-09-27_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-09-27_ndwi.tif
